_ - _ - recipe_id,_ - _ - ingredients - _ - ing_id,_ - _ - ingredients - _ - ing_name,cat
107289,4342,garlic,spice
107289,4343,fresh ginger root,spice
107289,16418,ground turmeric,spice
107289,20551,ground cumin,spice
107289,20473,garam masala,spice
107289,20244,red pepper flakes,spice
106464,6305,vegetable oil,condiment
106464,2882,soy sauce,condiment
106464,4405,green onion,spice
51976,4343,fresh ginger root,spice
51976,6305,vegetable oil,condiment
51976,6309,sesame oil,condiment
51976,16407,cayenne pepper,spice
58791,16406,ground black pepper,spice
58791,18844,ground coriander,spice
58791,16390,cumin seed,spice
58791,6305,vegetable oil,condiment
58791,4397,onion,plant
58791,1525,brown sugar,condiment
58791,2882,soy sauce,condiment
58791,16397,ground ginger,spice
58791,5111,lime,plant
78018,4267,cabbage,plant
78018,4279,carrot,plant
78018,2850,peanuts,grain
78018,15710,mirin,condiment
78018,18868,rice vinegar,condiment
78018,4405,green onion,spice
212948,6305,vegetable oil,condiment
212948,4397,onion,plant
212948,4342,garlic,spice
212948,3795,coconut milk,plantproduct
143212,3795,coconut milk,plantproduct
143212,4343,fresh ginger root,spice
143212,2882,soy sauce,condiment
143212,3718,lemon grass,plant
143212,18771,curry leaf,spice
143212,16159,fresh basil,spice
137959,6305,vegetable oil,condiment
137959,4397,onion,plant
137959,16278,milk,dairy
137959,16157,butter,dairy
135461,6305,vegetable oil,condiment
135461,4342,garlic,spice
135461,4343,fresh ginger root,spice
135461,3718,lemon grass,plant
135461,5597,fish sauce,condiment
135461,5596,oyster sauce,condiment
141079,3752,sesame seed,grain
141079,6305,vegetable oil,condiment
141079,2882,soy sauce,condiment
141079,16406,ground black pepper,spice
141175,6305,vegetable oil,condiment
141175,4343,fresh ginger root,spice
141175,4786,red bell pepper,plant
141175,4273,bok choy,plant
141175,20194,bean sprouts,plant
141175,5597,fish sauce,condiment
141175,5596,oyster sauce,condiment
141175,4405,green onion,spice
141175,3717,fresh cilantro,spice
141175,3752,sesame seed,grain
159622,6305,vegetable oil,condiment
159622,6494,chicken breast,animal
159622,1526,white sugar,condiment
159622,4786,red bell pepper,plant
159622,4432,red bell pepper,plant
159622,4397,onion,plant
159622,3795,coconut milk,plantproduct
159622,5597,fish sauce,condiment
159260,6305,vegetable oil,condiment
159260,4405,green onion,spice
159260,4343,fresh ginger root,spice
159260,2882,soy sauce,condiment
152133,4267,cabbage,plant
152133,4397,onion,plant
152133,6307,olive oil,condiment
152133,5107,lemon juice,plantproduct
231989,6304,peanut oil,condiment
231989,16317,egg,animal
231989,4343,fresh ginger root,spice
231989,4342,garlic,spice
231989,5112,lime juice,plantproduct
231989,1525,brown sugar,condiment
231989,20244,red pepper flakes,spice
231989,4421,frozen pea,plantproduct
231989,4279,carrot,plant
231989,4252,broccoli,plant
231989,4405,green onion,spice
232552,4342,garlic,spice
232552,7842,white vinegar,condiment
232552,2882,soy sauce,condiment
232552,6307,olive oil,condiment
232552,4397,onion,plant
232552,4432,red bell pepper,plant
232552,4442,potato,plant
232552,4421,frozen pea,plantproduct
232552,16406,ground black pepper,spice
223161,6305,vegetable oil,condiment
223161,16390,cumin seed,spice
223161,4397,onion,plant
223161,4342,garlic,spice
223161,16418,ground turmeric,spice
223161,16385,chili powder,spice
223161,6494,chicken breast,animal
223161,4279,carrot,plant
223161,4442,potato,plant
222757,2858,peanut butter,grain
222757,2958,light soy sauce,condiment
222757,5112,lime juice,plantproduct
222757,5597,fish sauce,condiment
222757,4343,fresh ginger root,spice
222757,6309,sesame oil,condiment
222757,1526,white sugar,condiment
228055,6305,vegetable oil,condiment
228055,4343,fresh ginger root,spice
228055,5597,fish sauce,condiment
228055,2882,soy sauce,condiment
228055,5596,oyster sauce,condiment
228055,4397,onion,plant
228055,4786,red bell pepper,plant
228055,4405,green onion,spice
230065,2882,soy sauce,condiment
230065,1526,white sugar,condiment
230065,1636,cornstarch,plantproduct
230065,6305,vegetable oil,condiment
230065,4252,broccoli,plant
230065,4279,carrot,plant
230065,16133,chicken broth,animal
230065,4397,onion,plant
219480,5107,lemon juice,plantproduct
219480,2355,wonton wrapper,grain
219480,20482,frying oil,condiment
219480,4397,onion,plant
219480,5112,lime juice,plantproduct
219480,3725,jalapeno pepper,plant
219480,4342,garlic,spice
221174,6420,canola oil,condiment
221174,4273,bok choy,plant
221174,4405,green onion,spice
221174,6420,canola oil,condiment
221174,1526,white sugar,condiment
221174,2882,soy sauce,condiment
215792,4273,bok choy,plant
215792,4335,cucumber,plant
215792,4279,carrot,plant
215792,3725,jalapeno pepper,plant
215792,2882,soy sauce,condiment
215792,16397,ground ginger,spice
215792,16406,ground black pepper,spice
214639,6307,olive oil,condiment
214639,4397,onion,plant
214639,4342,garlic,spice
214639,1650,white rice,grain
214639,3717,fresh cilantro,spice
214639,4405,green onion,spice
214639,4343,fresh ginger root,spice
214639,16133,chicken broth,animal
246594,2882,soy sauce,condiment
246594,1526,white sugar,condiment
246594,6309,sesame oil,condiment
246594,4342,garlic,spice
246594,16406,ground black pepper,spice
246594,3752,sesame seed,grain
246594,4405,green onion,spice
242244,16317,egg,animal
242244,1651,white rice,grain
242244,4342,garlic,spice
242244,6494,chicken breast,animal
242244,2882,soy sauce,condiment
242244,5596,oyster sauce,condiment
242244,1526,white sugar,condiment
259326,3795,coconut milk,plantproduct
259326,6309,sesame oil,condiment
259326,16406,ground black pepper,spice
259326,4405,green onion,spice
258386,6420,canola oil,condiment
258386,4397,onion,plant
258386,4342,garlic,spice
258386,4279,carrot,plant
258386,4516,spinach,plant
258386,6494,chicken breast,animal
258386,12057,Asian chili sauce,condiment
258386,16404,paprika,spice
258220,20482,frying oil,condiment
258220,2355,wonton wrapper,grain
258220,4405,green onion,spice
246250,16157,butter,dairy
246250,4397,onion,plant
246250,4342,garlic,spice
246250,4572,tomato,plant
246250,4421,frozen pea,plantproduct
246250,16391,curry powder,spice
246250,16404,paprika,spice
246250,16385,chili powder,spice
246250,16406,ground black pepper,spice
238977,6307,olive oil,condiment
238977,4397,onion,plant
238977,16391,curry powder,spice
238977,3795,coconut milk,plantproduct
239964,4279,carrot,plant
239964,1526,white sugar,condiment
239964,18868,rice vinegar,condiment
239964,4342,garlic,spice
239964,5597,fish sauce,condiment
239964,5112,lime juice,plantproduct
239964,20244,red pepper flakes,spice
239964,2940,peanuts,grain
239818,4572,tomato,plant
239818,20269,red onion,plant
239818,6307,olive oil,condiment
213818,1526,white sugar,condiment
213818,5112,lime juice,plantproduct
221926,4529,zucchini,plant
221926,4397,onion,plant
221926,4342,garlic,spice
221926,3725,jalapeno pepper,plant
221926,16317,egg,animal
221926,2882,soy sauce,condiment
221926,4343,fresh ginger root,spice
221926,1636,cornstarch,plantproduct
221926,5595,hoisin sauce,condiment
221926,4267,cabbage,plant
221926,6305,vegetable oil,condiment
222666,16390,cumin seed,spice
222666,16400,mustard seed,spice
222666,18844,ground coriander,spice
222666,16418,ground turmeric,spice
222666,16385,chili powder,spice
222666,4267,cabbage,plant
222666,4442,potato,plant
222666,3717,fresh cilantro,spice
222994,1525,brown sugar,condiment
222994,16397,ground ginger,spice
222994,16386,ground cinnamon,spice
222994,7842,white vinegar,condiment
222994,6494,chicken breast,animal
222787,6307,olive oil,condiment
222787,20269,red onion,plant
222787,16157,butter,dairy
222787,4343,fresh ginger root,spice
222787,20473,garam masala,spice
222787,16385,chili powder,spice
222787,20551,ground cumin,spice
222787,16158,plain yogurt,dairy
222787,6307,olive oil,condiment
233183,5107,lemon juice,plantproduct
233183,1526,white sugar,condiment
233183,3752,sesame seed,grain
233417,4335,cucumber,plant
233417,18868,rice vinegar,condiment
233417,8336,rice wine,condiment
233417,6309,sesame oil,condiment
233417,1502,honey,animal
233417,5107,lemon juice,plantproduct
233417,4405,green onion,spice
233417,3752,sesame seed,grain
233417,4342,garlic,spice
233417,16406,ground black pepper,spice
234071,6309,sesame oil,condiment
234071,15710,mirin,condiment
234071,1502,honey,animal
234071,18868,rice vinegar,condiment
234071,4343,fresh ginger root,spice
234071,4405,green onion,spice
234071,4342,garlic,spice
234071,3752,sesame seed,grain
234071,6307,olive oil,condiment
166608,6305,vegetable oil,condiment
166608,4342,garlic,spice
166608,4397,onion,plant
166608,22005,shrimp,animal
166608,4273,bok choy,plant
166608,4252,broccoli,plant
166608,4279,carrot,plant
166608,4405,green onion,spice
166608,1636,cornstarch,plantproduct
166608,5597,fish sauce,condiment
166608,5596,oyster sauce,condiment
166608,1526,white sugar,condiment
166608,16406,ground black pepper,spice
183664,1525,brown sugar,condiment
183664,18860,fresh mint,plant
183664,16382,ground cardamom,spice
183664,5112,lime juice,plantproduct
183664,16158,plain yogurt,dairy
183664,18860,fresh mint,plant
76455,16406,ground black pepper,spice
76455,4342,garlic,spice
76455,16380,bay leaf,spice
76455,7842,white vinegar,condiment
76455,2882,soy sauce,condiment
76455,6305,vegetable oil,condiment
76455,4342,garlic,spice
75256,6307,olive oil,condiment
75256,16390,cumin seed,spice
75256,4397,onion,plant
75256,4786,red bell pepper,plant
75256,4421,frozen pea,plantproduct
75256,20473,garam masala,spice
75256,16418,ground turmeric,spice
75256,16385,chili powder,spice
75256,3717,fresh cilantro,spice
62585,16317,egg,animal
62585,1526,white sugar,condiment
62585,16157,butter,dairy
62585,1684,all-purpose flour,grain
62585,1636,cornstarch,plantproduct
64834,4176,ground pork,animal
64834,22005,shrimp,animal
64834,4405,green onion,spice
64834,16317,egg,animal
64834,2882,soy sauce,condiment
64834,2355,wonton wrapper,grain
91083,1728,rice noodles,grain
91083,4267,cabbage,plant
91083,4529,zucchini,plant
91083,4405,green onion,spice
91083,4342,garlic,spice
91083,16406,ground black pepper,spice
91083,6309,sesame oil,condiment
91083,16317,egg,animal
91083,2355,wonton wrapper,grain
91083,20482,frying oil,condiment
78938,3795,coconut milk,plantproduct
78938,16397,ground ginger,spice
78938,4343,fresh ginger root,spice
78938,16380,bay leaf,spice
78938,1650,white rice,grain
78938,16317,egg,animal
78938,4335,cucumber,plant
78938,20482,frying oil,condiment
78938,6305,vegetable oil,condiment
78938,4397,onion,plant
78938,4342,garlic,spice
78938,4663,shallot,plant
78938,20287,chile paste,condiment
78938,1526,white sugar,condiment
80931,6494,chicken breast,animal
80931,6305,vegetable oil,condiment
80931,4397,onion,plant
80931,4342,garlic,spice
80931,2958,light soy sauce,condiment
80931,6309,sesame oil,condiment
80931,3717,fresh cilantro,spice
89396,6307,olive oil,condiment
89396,4397,onion,plant
89396,4572,tomato,plant
89396,4343,fresh ginger root,spice
89396,4342,garlic,spice
89396,1526,white sugar,condiment
89396,2882,soy sauce,condiment
89180,2882,soy sauce,condiment
89180,16407,cayenne pepper,spice
89180,6305,vegetable oil,condiment
89180,4442,potato,plant
89180,4405,green onion,spice
89180,4786,red bell pepper,plant
89180,3752,sesame seed,grain
20200,20269,red onion,plant
20200,4342,garlic,spice
20200,4343,fresh ginger root,spice
20200,3752,sesame seed,grain
20200,6309,sesame oil,condiment
20200,2882,soy sauce,condiment
20200,5596,oyster sauce,condiment
20200,5107,lemon juice,plantproduct
20200,1502,honey,animal
20200,4343,fresh ginger root,spice
20200,4342,garlic,spice
20200,16406,ground black pepper,spice
20200,20482,frying oil,condiment
18218,4397,onion,plant
18218,4342,garlic,spice
18218,1684,all-purpose flour,grain
18218,16406,ground black pepper,spice
18218,20551,ground cumin,spice
18218,16386,ground cinnamon,spice
18218,6379,vegetable oil,condiment
18218,6307,olive oil,condiment
18218,16317,egg,animal
45943,3718,lemon grass,plant
45943,5597,fish sauce,condiment
45943,5112,lime juice,plantproduct
45943,4405,green onion,spice
45943,3717,fresh cilantro,spice
45943,4784,red chili pepper,spice
45943,4405,green onion,spice
38031,4342,garlic,spice
38031,4343,fresh ginger root,spice
38031,4405,green onion,spice
38031,20244,red pepper flakes,spice
38031,2882,soy sauce,condiment
38031,1525,brown sugar,condiment
38031,18868,rice vinegar,condiment
38031,6304,peanut oil,condiment
38031,6309,sesame oil,condiment
25870,4397,onion,plant
25870,4607,water chestnut,plant
25870,4292,celery,plant
25870,4405,green onion,spice
25870,16317,egg,animal
25870,6309,sesame oil,condiment
25870,16406,ground black pepper,spice
25870,2882,soy sauce,condiment
25870,4342,garlic,spice
25870,20482,frying oil,condiment
25870,2882,soy sauce,condiment
25870,6309,sesame oil,condiment
25870,16396,garlic powder,spice
25870,1526,white sugar,condiment
24839,6494,chicken breast,animal
24839,20482,frying oil,condiment
24839,4342,garlic,spice
20388,16397,ground ginger,spice
20388,4342,garlic,spice
20388,16418,ground turmeric,spice
20388,16158,plain yogurt,dairy
24657,7842,white vinegar,condiment
24657,2882,soy sauce,condiment
24657,6305,vegetable oil,condiment
24657,6309,sesame oil,condiment
24657,3752,sesame seed,grain
24657,20244,red pepper flakes,spice
24657,16407,cayenne pepper,spice
24657,16396,garlic powder,spice
23977,6305,vegetable oil,condiment
23977,4397,onion,plant
23977,16317,egg,animal
23977,4176,ground pork,animal
23977,1526,white sugar,condiment
23977,2882,soy sauce,condiment
23977,4786,red bell pepper,plant
23977,4405,green onion,spice
26280,6309,sesame oil,condiment
26280,4342,garlic,spice
26280,4343,fresh ginger root,spice
26280,4405,green onion,spice
26280,4657,green chile pepper,plant
26280,4378,fresh mushroom,plant
26280,15709,sake,condiment
26280,2882,soy sauce,condiment
26280,16133,chicken broth,animal
26280,1728,rice noodles,grain
26280,20194,bean sprouts,plant
26280,4412,snow pea,plant
24911,20482,frying oil,condiment
24911,6305,vegetable oil,condiment
24911,4267,cabbage,plant
24911,4279,carrot,plant
24911,4335,cucumber,plant
24911,4397,onion,plant
24911,4405,green onion,spice
24911,18748,five-spice powder,spice
24911,5107,lemon juice,plantproduct
42767,1684,all-purpose flour,grain
42767,1526,white sugar,condiment
42767,16386,ground cinnamon,spice
42767,20482,frying oil,condiment
35408,6307,olive oil,condiment
35408,5107,lemon juice,plantproduct
35408,2882,soy sauce,condiment
35408,4343,fresh ginger root,spice
35408,4292,celery,plant
35408,4607,water chestnut,plant
35408,4378,fresh mushroom,plant
35408,4405,green onion,spice
35408,4786,red bell pepper,plant
17372,4342,garlic,spice
17372,4397,onion,plant
17372,6379,vegetable oil,condiment
17372,16406,ground black pepper,spice
17372,2882,soy sauce,condiment
17372,4279,carrot,plant
17372,4292,celery,plant
17372,4607,water chestnut,plant
17372,20194,bean sprouts,plant
17372,2355,wonton wrapper,grain
17372,20482,frying oil,condiment
16398,4442,potato,plant
16398,4279,carrot,plant
16398,4397,onion,plant
16398,4342,garlic,spice
87882,4279,carrot,plant
87882,20194,bean sprouts,plant
87882,1526,white sugar,condiment
87882,5107,lemon juice,plantproduct
87882,3717,fresh cilantro,spice
87882,16400,mustard seed,spice
86411,3752,sesame seed,grain
86411,1526,white sugar,condiment
86411,4342,garlic,spice
100117,16158,plain yogurt,dairy
100117,4342,garlic,spice
100117,5107,lemon juice,plantproduct
100117,20473,garam masala,spice
100117,16408,ground white pepper,spice
100117,6494,chicken breast,animal
100117,6305,vegetable oil,condiment
100117,16390,cumin seed,spice
107126,16133,chicken broth,animal
107126,16408,ground white pepper,spice
107126,6309,sesame oil,condiment
107126,16317,egg,animal
107126,4421,frozen pea,plantproduct
107126,4405,green onion,spice
105523,4397,onion,plant
105523,4343,fresh ginger root,spice
105523,3717,fresh cilantro,spice
105523,6305,vegetable oil,condiment
105523,16157,butter,dairy
105523,4397,onion,plant
105523,4343,fresh ginger root,spice
105523,4342,garlic,spice
105523,18844,ground coriander,spice
105523,16418,ground turmeric,spice
105523,20473,garam masala,spice
105523,16278,milk,dairy
105601,4335,cucumber,plant
105601,2882,soy sauce,condiment
109903,1525,brown sugar,condiment
